type,augmented,depth,width,epochs,batch_size,learning_rate,mse_train,mse_train_aug,mse_val,mse_val_aug,mse_test,mse_test_aug
fcnn,True,10,16,1000,32,0.001,0.010511397384107113,0.015398431569337845,0.0064119151793420315,0.01486589852720499,0.013784339651465416,0.021850381046533585
eqv,False,10,4,1000,32,0.001,0.01566568948328495,0.015139592811465263,0.010745846666395664,0.015394434332847595,0.02086268737912178,0.02086268551647663
eqv,True,10,4,1000,32,0.001,0.014574251137673855,0.014011609368026257,0.009010774083435535,0.013976923190057278,0.021428313106298447,0.021428314968943596
fcnn,False,10,4,1000,32,0.001,0.009925623424351215,0.019767051562666893,0.007433081511408091,0.01895317994058132,0.012634865939617157,0.026580624282360077
fcnn,True,10,4,1000,32,0.001,0.011898869648575783,0.016545265913009644,0.00790729746222496,0.01666628010571003,0.01604078896343708,0.022928383201360703
fcnn,False,10,16,1000,32,0.001,0.007200115825980902,0.021021561697125435,0.004567572847008705,0.020450593903660774,0.013204263523221016,0.031110836192965508
fcnn,True,10,16,1000,32,0.001,0.010634464211761951,0.015679465606808662,0.006637250538915396,0.016096126288175583,0.015048949047923088,0.022896194830536842
eqv,False,10,4,1000,32,0.001,0.014013532549142838,0.013517451472580433,0.00903166551142931,0.013408994302153587,0.019596409052610397,0.019596410915255547
eqv,True,10,4,1000,32,0.001,0.01363966055214405,0.013057581149041653,0.007910814136266708,0.013049021363258362,0.019604863598942757,0.019604863598942757
fcnn,False,10,4,1000,32,0.001,0.009029602631926537,0.01925010047852993,0.007377419155091047,0.01874532178044319,0.011221985332667828,0.02651478350162506
fcnn,True,10,4,1000,32,0.001,0.011535018682479858,0.016492934897542,0.008251393213868141,0.016191501170396805,0.014513229951262474,0.0224597230553627
fcnn,False,10,16,1000,32,0.001,0.006590765435248613,0.02174239605665207,0.0043550096452236176,0.02100842073559761,0.013793053105473518,0.03158280998468399
fcnn,True,10,16,1000,32,0.001,0.010678168386220932,0.015137171372771263,0.00660253781825304,0.01478598639369011,0.014334212057292461,0.022013209760189056
eqv,False,1,4,1000,32,0.01,0.01831764727830887,0.017662806436419487,0.011973156593739986,0.017755409702658653,0.02547990344464779,0.02547989971935749
eqv,True,1,4,1000,32,0.01,0.01723889261484146,0.01659652404487133,0.011151453480124474,0.016825975850224495,0.02331073209643364,0.02331073395907879
fcnn,False,1,4,1000,32,0.01,0.017355436459183693,0.02824433147907257,0.015442758798599243,0.03001553937792778,0.02292058989405632,0.03367789834737778
fcnn,True,1,4,1000,32,0.01,0.013477509841322899,0.02204134874045849,0.009077783674001694,0.02281678095459938,0.016787391155958176,0.028503846377134323
fcnn,False,1,16,1000,32,0.01,0.009217830374836922,0.022791747003793716,0.005530818831175566,0.021225744858384132,0.018711984157562256,0.03536149486899376
fcnn,True,1,16,1000,32,0.01,0.013260545209050179,0.018016694113612175,0.007968438789248466,0.0183517225086689,0.018255561590194702,0.025880753993988037
eqv,False,1,4,1000,32,0.01,0.018260806798934937,0.017607634887099266,0.011921729892492294,0.017689090222120285,0.02547566220164299,0.02547566220164299
eqv,True,1,4,1000,32,0.01,0.01813986897468567,0.017479725182056427,0.011781351640820503,0.017611071467399597,0.025535505264997482,0.02553550899028778
fcnn,False,1,4,1000,32,0.01,0.009223714470863342,0.026466095820069313,0.005401523783802986,0.02475043386220932,0.022395409643650055,0.04100614786148071
fcnn,True,1,4,1000,32,0.01,0.013838754035532475,0.02249620296061039,0.008946739137172699,0.023180197924375534,0.01644316129386425,0.029097536578774452
fcnn,False,1,16,1000,32,0.01,0.009228821843862534,0.023494902998209,0.005341941490769386,0.021625570952892303,0.019868314266204834,0.03760896623134613
fcnn,True,1,16,1000,32,0.01,0.011623680591583252,0.0189800001680851,0.007514894008636475,0.018360652029514313,0.015484575182199478,0.026554422453045845
eqv,False,1,4,1000,32,0.01,0.017499981448054314,0.016939250752329826,0.012064790353178978,0.017016015946865082,0.02323414385318756,0.02323414385318756
eqv,True,1,4,1000,32,0.01,0.017239313572645187,0.016596810892224312,0.011150927282869816,0.016826650127768517,0.023311428725719452,0.02331143245100975
fcnn,False,1,4,1000,32,0.01,0.011265618726611137,0.026007840409874916,0.006823503412306309,0.02233763597905636,0.021714024245738983,0.037113938480615616
fcnn,True,1,4,1000,32,0.01,0.01274973712861538,0.019380711019039154,0.008447750471532345,0.01796938106417656,0.016528654843568802,0.02558125928044319
fcnn,False,1,16,1000,32,0.01,0.008965643122792244,0.024148061871528625,0.005536343436688185,0.021928071975708008,0.023289848119020462,0.03845864161849022
fcnn,True,1,16,1000,32,0.01,0.01242419146001339,0.0179232656955719,0.007527446374297142,0.01813511550426483,0.018355529755353928,0.025979135185480118
eqv,False,1,4,1000,32,0.01,0.01747061498463154,0.01691041886806488,0.01204326655715704,0.016989825293421745,0.02319345623254776,0.02319345623254776
eqv,True,1,4,1000,32,0.01,0.017240267246961594,0.01659746654331684,0.011149782687425613,0.01682816818356514,0.023312970995903015,0.023312970995903015
fcnn,False,1,4,1000,32,0.01,0.019811680540442467,0.02769722044467926,0.010947907343506813,0.03102670982480049,0.017942678183317184,0.03265209123492241
fcnn,True,1,4,1000,32,0.01,0.012837247923016548,0.017866618931293488,0.008599048480391502,0.017797568812966347,0.01620079204440117,0.024689018726348877
fcnn,False,1,16,1000,32,0.01,0.00904839951545,0.024711739271879196,0.005635715555399656,0.02272714674472809,0.021932797506451607,0.03996856138110161
fcnn,True,1,16,1000,32,0.01,0.012095997110009193,0.016931023448705673,0.0076738507486879826,0.017163092270493507,0.017770901322364807,0.0246480330824852
eqv,False,1,4,1000,32,0.01,0.01742841675877571,0.016868779435753822,0.012010942213237286,0.01695266366004944,0.02313346602022648,0.02313346415758133
eqv,True,1,4,1000,32,0.01,0.017239868640899658,0.016597187146544456,0.011150254867970943,0.016827527433633804,0.023312320932745934,0.023312319070100784
fcnn,False,1,4,1000,32,0.01,0.011067971587181091,0.026109328493475914,0.006644499488174915,0.02252230979502201,0.02090275287628174,0.038932714611291885
fcnn,True,1,4,1000,32,0.01,0.012818779796361923,0.017620528116822243,0.008908390998840332,0.017391331493854523,0.01601313427090645,0.024078279733657837
fcnn,False,1,16,1000,32,0.01,0.009037621319293976,0.02411051094532013,0.005545106250792742,0.022395743057131767,0.020374244078993797,0.037563640624284744
fcnn,True,1,16,1000,32,0.01,0.011744320392608643,0.017698517069220543,0.007108608260750771,0.018010973930358887,0.016600575298070908,0.025686277076601982
eqv,False,1,4,1000,32,0.01,0.017453428357839584,0.016893532127141953,0.012030740268528461,0.016974665224552155,0.023170137777924538,0.023170139640569687
eqv,True,1,4,1000,32,0.01,0.017239896580576897,0.016597207635641098,0.011150219477713108,0.016827579587697983,0.023312371224164963,0.023312373086810112
fcnn,False,1,4,1000,32,0.01,0.00913416501134634,0.027202680706977844,0.005663641728460789,0.02531157247722149,0.022606220096349716,0.04116571694612503
fcnn,True,1,4,1000,32,0.01,0.013954884372651577,0.02055387571454048,0.008746843785047531,0.02110486477613449,0.017347048968076706,0.0271306075155735
fcnn,False,1,16,1000,32,0.01,0.008976226672530174,0.024047311395406723,0.005366301629692316,0.022180622443556786,0.017605509608983994,0.03708900511264801
fcnn,True,1,16,1000,32,0.01,0.012719297781586647,0.01949106901884079,0.008339951746165752,0.019857332110404968,0.016995253041386604,0.026562165468931198
eqv,False,1,4,1000,32,0.01,0.01745445281267166,0.016894562169909477,0.01203167624771595,0.01697557233273983,0.023171894252300262,0.023171892389655113
eqv,True,1,4,1000,32,0.01,0.017238786444067955,0.01659645140171051,0.011151584796607494,0.016825802624225616,0.02331056073307991,0.02331055887043476
fcnn,False,1,4,1000,32,0.01,0.01076623983681202,0.02265005186200142,0.0070902155712246895,0.021918928250670433,0.017874252051115036,0.031152628362178802
fcnn,True,1,4,1000,32,0.01,0.01332054939121008,0.02071790024638176,0.008489099331200123,0.020956462249159813,0.01764562726020813,0.02742556855082512
fcnn,False,1,16,1000,32,0.01,0.009151563048362732,0.024168360978364944,0.005204453133046627,0.021852675825357437,0.020298391580581665,0.037772540003061295
fcnn,True,1,16,1000,32,0.01,0.012915044091641903,0.019221965223550797,0.008339851163327694,0.01958109810948372,0.01813911274075508,0.02617582678794861
eqv,False,1,4,1000,32,0.01,0.01744171418249607,0.016881931573152542,0.012021373026072979,0.016964338719844818,0.023152736946940422,0.023152736946940422
eqv,True,1,4,1000,32,0.01,0.017237747088074684,0.016595754772424698,0.011152942664921284,0.01682412251830101,0.023308830335736275,0.023308830335736275
fcnn,False,1,4,1000,32,0.01,0.009561426006257534,0.02128290943801403,0.006709742359817028,0.02088489569723606,0.013698332011699677,0.030623793601989746
fcnn,True,1,4,1000,32,0.01,0.01374619547277689,0.021939469501376152,0.008992147631943226,0.022934414446353912,0.01661677286028862,0.028568541631102562
fcnn,False,1,16,1000,32,0.01,0.00890328548848629,0.02533627115190029,0.005217041354626417,0.02298857271671295,0.020469170063734055,0.039933815598487854
fcnn,True,1,16,1000,32,0.01,0.012150945141911507,0.016853662207722664,0.007827481254935265,0.017101215198636055,0.017037350684404373,0.024372348561882973
eqv,False,1,4,1000,32,0.01,0.01743377186357975,0.016874069347977638,0.012015118263661861,0.0169573612511158,0.02314106374979019,0.02314106374979019
eqv,True,1,4,1000,32,0.01,0.018139218911528587,0.017479045316576958,0.011780706234276295,0.017610754817724228,0.025536004453897476,0.025536002591252327
fcnn,False,1,4,1000,32,0.01,0.009835215285420418,0.024339498952031136,0.006352438125759363,0.022537535056471825,0.03289126977324486,0.04047780483961105
fcnn,True,1,4,1000,32,0.01,0.0131128691136837,0.017827503383159637,0.008607828058302402,0.01766016334295273,0.018066730350255966,0.024371007457375526
fcnn,False,1,16,1000,32,0.01,0.008715521544218063,0.02649625763297081,0.005357497371733189,0.02418459579348564,0.021334094926714897,0.04257960990071297
fcnn,True,1,16,1000,32,0.01,0.01279391348361969,0.019464997574687004,0.008324867114424706,0.01989825814962387,0.017491288483142853,0.026550352573394775
eqv,False,1,4,1000,32,0.01,0.017441781237721443,0.01688205450773239,0.012021961621940136,0.016964416950941086,0.023153934627771378,0.02315393276512623
eqv,True,1,4,1000,32,0.01,0.017239844426512718,0.016597170382738113,0.011150282807648182,0.016827493906021118,0.023312289267778397,0.023312287405133247
fcnn,False,1,4,1000,32,0.01,0.01378925982862711,0.027613194659352303,0.00762178935110569,0.02853117138147354,0.02330765873193741,0.04069545865058899
fcnn,True,1,4,1000,32,0.01,0.01494654268026352,0.020732106640934944,0.009350842796266079,0.021128319203853607,0.018506407737731934,0.027428286150097847
fcnn,False,1,16,1000,32,0.01,0.008723817765712738,0.02536921389400959,0.005763733293861151,0.023579711094498634,0.019127871841192245,0.04115669056773186
fcnn,True,1,16,1000,32,0.01,0.012121758423745632,0.017466071993112564,0.007373529486358166,0.017439616844058037,0.01674327254295349,0.025584794580936432
eqv,False,2,4,1000,32,0.01,0.015409303829073906,0.014852096326649189,0.010205516591668129,0.01512907724827528,0.021269559860229492,0.021269559860229492
eqv,True,2,4,1000,32,0.01,0.015575168654322624,0.015000726096332073,0.010244828648865223,0.015321290120482445,0.021450553089380264,0.021450551226735115
fcnn,False,2,4,1000,32,0.01,0.009028994478285313,0.020292874425649643,0.005892437882721424,0.01943945325911045,0.013814164325594902,0.030919460579752922
fcnn,True,2,4,1000,32,0.01,0.011896166950464249,0.016904840245842934,0.008544334210455418,0.016743693500757217,0.017290402203798294,0.024262292310595512
fcnn,False,2,16,1000,32,0.01,0.008532525971531868,0.023729000240564346,0.005194204859435558,0.022852947935461998,0.01484246738255024,0.035815171897411346
fcnn,True,2,16,1000,32,0.01,0.010862093418836594,0.01562538556754589,0.007196660619229078,0.016454245895147324,0.0142072644084692,0.021015025675296783
eqv,False,2,4,1000,32,0.01,0.01544594019651413,0.014888228848576546,0.010231783613562584,0.015159702859818935,0.021358631551265717,0.021358631551265717
eqv,True,2,4,1000,32,0.01,0.015516912564635277,0.01496772188693285,0.010287373326718807,0.015138326212763786,0.021232541650533676,0.021232543513178825
fcnn,False,2,4,1000,32,0.01,0.013333423063158989,0.02888655662536621,0.007248426787555218,0.02810845896601677,0.0129066351801157,0.03678690269589424
fcnn,True,2,4,1000,32,0.01,0.011187802068889141,0.016942860558629036,0.007614317815750837,0.017261730507016182,0.015352500602602959,0.024577131494879723
fcnn,False,2,16,1000,32,0.01,0.008837493136525154,0.024148520082235336,0.005179696716368198,0.02381531149148941,0.01497580111026764,0.03640121594071388
fcnn,True,2,16,1000,32,0.01,0.010898125357925892,0.015629565343260765,0.007685924880206585,0.016105636954307556,0.014797583222389221,0.02135573886334896
eqv,False,2,4,1000,32,0.01,0.015374414622783661,0.01482662558555603,0.010247391648590565,0.015087522566318512,0.021177038550376892,0.021177038550376892
eqv,True,2,4,1000,32,0.01,0.01553969644010067,0.014971964992582798,0.010277127847075462,0.015294397249817848,0.021432677283883095,0.021432679146528244
fcnn,False,2,4,1000,32,0.01,0.00856828223913908,0.023578766733407974,0.0056249466724693775,0.021464303135871887,0.016323624178767204,0.03533707559108734
fcnn,True,2,4,1000,32,0.01,0.010516134090721607,0.02087394706904888,0.007284033112227917,0.021545151248574257,0.015090453438460827,0.028426267206668854
fcnn,False,2,16,1000,32,0.01,0.008748740889132023,0.02551642432808876,0.005337283946573734,0.025004295632243156,0.01477285660803318,0.03879600018262863
fcnn,True,2,16,1000,32,0.01,0.011978007853031158,0.0162738636136055,0.007900112308561802,0.016519764438271523,0.015893392264842987,0.023145781829953194
eqv,False,2,4,1000,32,0.01,0.01547544077038765,0.014921871945261955,0.010266969911754131,0.015157731249928474,0.021136373281478882,0.021136373281478882
eqv,True,2,4,1000,32,0.01,0.015595193020999432,0.015023338608443737,0.010245155543088913,0.015298002399504185,0.0214222464710474,0.021422244608402252
fcnn,False,2,4,1000,32,0.01,0.0093114348128438,0.02087615802884102,0.006131129339337349,0.020121067762374878,0.013716044835746288,0.030198071151971817
fcnn,True,2,4,1000,32,0.01,0.012139882892370224,0.019116606563329697,0.007493163459002972,0.01822284795343876,0.01658906787633896,0.025638151913881302
fcnn,False,2,16,1000,32,0.01,0.008141802623867989,0.022936182096600533,0.005188152194023132,0.02135520428419113,0.014898373745381832,0.035724956542253494
fcnn,True,2,16,1000,32,0.01,0.011658981442451477,0.016215234994888306,0.007627899758517742,0.016717860475182533,0.015391433611512184,0.023288965225219727
eqv,False,2,4,1000,32,0.01,0.015494664199650288,0.014933173544704914,0.010228308849036694,0.015189304016530514,0.02131282538175583,0.02131282538175583
eqv,True,2,4,1000,32,0.01,0.015656251460313797,0.015077265910804272,0.010245459154248238,0.015361450612545013,0.021610740572214127,0.021610740572214127
fcnn,False,2,4,1000,32,0.01,0.008871391415596008,0.019106611609458923,0.00627719983458519,0.018546996638178825,0.013059373944997787,0.028007254004478455
fcnn,True,2,4,1000,32,0.01,0.011863872408866882,0.01877397485077381,0.007349355611950159,0.01763969473540783,0.015928275883197784,0.025477994233369827
fcnn,False,2,16,1000,32,0.01,0.008232353255152702,0.02538696862757206,0.0053443824872374535,0.02361270785331726,0.017654621973633766,0.038843266665935516
fcnn,True,2,16,1000,32,0.01,0.011737083084881306,0.016223415732383728,0.007727656979113817,0.016640909016132355,0.014781580306589603,0.02286553755402565
eqv,False,2,4,1000,32,0.01,0.0153818903490901,0.014830561354756355,0.010230638086795807,0.015102192759513855,0.021222148090600967,0.021222148090600967
eqv,True,2,4,1000,32,0.01,0.015542050823569298,0.014973712153732777,0.010272359475493431,0.015294977463781834,0.02140866219997406,0.02140866219997406
fcnn,False,2,4,1000,32,0.01,0.008219828829169273,0.022936847060918808,0.007034282200038433,0.022459376603364944,0.012241343036293983,0.033985670655965805
fcnn,True,2,4,1000,32,0.01,0.011104525998234749,0.018313754349946976,0.0077857282012701035,0.01938583143055439,0.015482408925890923,0.02573123574256897
