Landkreis,Cases,Deaths,Density,Income,<30,30-65,>65,west(0)/east(1),Day,DailyDeaths
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,71,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,72,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,73,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,74,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,75,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,76,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,77,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,78,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,79,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,80,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,81,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,82,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,83,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,84,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,85,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,86,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,87,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,88,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,89,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,90,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,91,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,92,4.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,93,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,94,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,95,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,96,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,97,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,98,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,99,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,100,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,101,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,102,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,103,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,104,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,105,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,106,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,107,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,108,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,109,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,110,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,111,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,112,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,113,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,114,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,115,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,116,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,117,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,118,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,119,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,120,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,121,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,122,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,123,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,124,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,125,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,126,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,127,5.0
Waldeck-Frankenberg,174.0,5.0,84.89911829934549,21041.0,45557.0,75090.0,36306.0,0.0,128,5.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,0,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,1,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,2,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,3,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,4,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,5,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,6,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,7,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,8,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,9,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,10,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,11,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,12,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,13,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,14,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,15,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,16,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,17,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,18,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,19,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,20,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,21,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,22,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,23,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,24,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,25,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,26,0.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,27,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,28,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,29,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,30,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,31,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,32,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,33,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,34,1.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,35,3.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,36,3.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,37,3.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,38,4.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,39,4.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,40,4.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,41,4.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,42,4.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,43,4.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,44,6.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,45,6.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,46,6.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,47,9.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,48,11.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,49,15.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,50,17.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,51,22.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,52,22.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,53,24.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,54,25.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,55,28.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,56,28.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,57,30.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,58,30.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,59,31.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,60,31.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,61,31.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,62,31.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,63,32.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,64,33.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,65,33.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,66,33.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,67,33.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,68,34.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,69,34.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,70,34.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,71,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,72,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,73,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,74,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,75,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,76,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,77,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,78,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,79,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,80,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,81,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,82,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,83,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,84,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,85,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,86,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,87,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,88,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,89,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,90,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,91,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,92,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,93,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,94,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,95,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,96,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,97,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,98,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,99,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,100,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,101,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,102,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,103,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,104,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,105,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,106,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,107,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,108,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,109,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,110,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,111,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,112,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,113,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,114,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,115,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,116,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,117,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,118,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,119,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,120,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,121,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,122,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,123,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,124,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,125,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,126,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,127,35.0
Waldshut,311.0,35.0,150.8434267527186,23762.0,53222.0,81270.0,36127.0,0.0,128,35.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,0,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,1,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,2,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,3,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,4,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,5,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,6,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,7,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,8,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,9,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,10,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,11,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,12,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,13,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,14,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,15,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,16,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,17,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,18,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,19,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,20,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,21,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,22,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,23,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,24,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,25,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,26,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,27,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,28,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,29,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,30,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,31,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,32,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,33,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,34,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,35,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,36,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,37,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,38,0.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,39,1.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,40,1.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,41,2.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,42,3.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,43,3.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,44,3.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,45,3.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,46,4.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,47,7.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,48,8.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,49,8.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,50,8.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,51,8.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,52,8.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,53,8.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,54,8.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,55,9.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,56,9.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,57,9.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,58,10.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,59,15.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,60,15.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,61,15.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,62,15.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,63,15.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,64,15.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,65,15.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,66,16.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,67,17.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,68,17.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,69,17.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,70,17.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,71,17.0
Warendorf,638.0,20.0,210.5341741068045,22576.0,85761.0,133448.0,58574.0,0.0,72,17.0
